ticker,block_index,archetype,category,cell,score,reason_cell,reason_text,confidence,source,composite_0_10,composite_0_100
LTM,43,G: Turnaround,Financials,C551,6,D551,Net debt / EBITDA                                   1.61x  -> C (5.5)   band: <= 2.50x | EBIT / interest expense                             3.70x  -> D (3.5)   band: >= 2.00x | Diluted share count 3-yr CAGR                       -0.9%  -> A (9.5)   band: <= 0.0%,high,auto,6.35,63.5
LTM,43,G: Turnaround,Business Quality,C552,6,D552,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)               +1572bps  -> F (1.5)   band: > +1500bps",medium,tier3,6.35,63.5
LTM,43,G: Turnaround,Management,C553,6,D553,"EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",low,auto,6.35,63.5
LTM,43,G: Turnaround,Income,C554,10,D554,Revenue change in weakest year shown                10.2%  -> A (9.5)   band: >= 0.0%,low,tier3,6.35,63.5
LTM,43,G: Turnaround,Market Sentiment,C555,5,D555,Short interest % of float                            2.1%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                          -1  -> F (1.5)   band: < -0.90,medium,auto,6.35,63.5
LTM,43,G: Turnaround,EPS/Revison Trends,C556,2,D556,"FY2 consensus EPS change vs 3mo ago                 -6.5%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,6.35,63.5
LTM,43,G: Turnaround,Industry/Sector Tailwinds,C557,6,D557,Peer-median fwd revenue growth                       4.7%  -> C (5.5)   band: >= 0.0%,low,auto,6.35,63.5
LUMN,44,G: Turnaround,Valuation,C561,10,D561,FCF yield                                           12.3%  -> A (9.5)   band: >= 6.0% | Fwd TEV/EBITDA vs peer median                       27.3%  -> A (9.5)   band: >= 25.0%,medium,auto,4.5,45.0
LUMN,44,G: Turnaround,Growth,C562,2,D562,Fwd revenue growth                                  -3.7%  -> F (1.5)   band: < 0.0% | 3-yr gross margin trend (bps)                     -851bps  -> F (1.5)   band: < -200bps,medium,auto,4.5,45.0
LUMN,44,G: Turnaround,Profitability,C563,2,D563,ROIC 3-yr average                                  -17.2%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            14.3%  -> F (1.5)   band: < 25.0% | Return on equity                                    91.7%  -> A (9.5)   band: >= 20.0%,high,auto,4.5,45.0
LUMN,44,G: Turnaround,Financials,C564,2,D564,Net debt / EBITDA                                   7.47x  -> F (1.5)   band: > 4.00x | EBIT / interest expense                            -0.37x  -> F (1.5)   band: < 2.00x | Diluted share count 3-yr CAGR                       -0.4%  -> A (9.5)   band: <= 0.0%,high,auto,4.5,45.0
LUMN,44,G: Turnaround,Business Quality,C565,3,D565,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)                +851bps  -> D (3.5)   band: <= +1500bps",medium,tier3,4.5,45.0
LUMN,44,G: Turnaround,Management,C566,6,D566,"SBC as % of revenue                                  0.5%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                        0  -> C (5.5)   band: >= -0.50",high,auto,4.5,45.0
LUMN,44,G: Turnaround,Income,C567,6,D567,Revenue change in weakest year shown               -16.7%  -> C (5.5)   band: >= -20.0%,low,tier3,4.5,45.0
LUMN,44,G: Turnaround,Market Sentiment,C568,6,D568,Short interest % of float                            7.2%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                  0  -> C (5.5)   band: >= -0.50,high,auto,4.5,45.0
LUMN,44,G: Turnaround,EPS/Revison Trends,C569,6,D569,"FY2 consensus EPS change vs 3mo ago                  0.7%  -> C (5.5)   band: >= -2.0% | Revision breadth (share up)                         50.0%  -> C (5.5)   band: >= 45.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,4.5,45.0
LUMN,44,G: Turnaround,Industry/Sector Tailwinds,C570,6,D570,Peer-median fwd revenue growth                       2.1%  -> C (5.5)   band: >= 0.0%,low,auto,4.5,45.0
LUNR,45,C: High Growth,Valuation,C574,2,D574,FCF yield                                           -4.1%  -> F (1.5)   band: < 1.0%,low,auto,3.3,33.0
LUNR,45,C: High Growth,Growth,C575,2,D575,Fwd revenue growth (high-growth bands)              28.2%  -> B (7.5)   band: >= 25.0% | Rule of 40 (growth% + FCF margin%)                 -12.61  -> F (1.5)   band: < 10 | Gross margin                                         2.9%  -> F (1.5)   band: < 35.0%,high,auto,3.3,33.0
LUNR,45,C: High Growth,Profitability,C576,2,D576,Gross margin vs peer set                            12.5%  -> F (1.5)   band: < 25.0% | Return on equity                                   -30.8%  -> F (1.5)   band: < 5.0%,medium,auto,3.3,33.0
LUNR,45,C: High Growth,Financials,C577,6,D577,Cash runway (yrs) -- dominant when FCF-negative          4.35y  -> B (7.5)   band: >= 4.00y | Net debt / EBITDA                                   1.62x  -> C (5.5)   band: <= 2.50x | Diluted share count 3-yr CAGR                       88.6%  -> F (1.5)   band: > 6.0%,high,auto,3.3,33.0
LUNR,45,C: High Growth,Business Quality,C578,2,D578,"Gross margin stability (band, bps)               +4286bps  -> F (1.5)   band: > +1500bps",low,tier3,3.3,33.0
LUNR,45,C: High Growth,Management,C579,4,D579,"SBC as % of revenue                                  4.5%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,3.3,33.0
LUNR,45,C: High Growth,Income,C580,6,D580,Revenue change in weakest year shown                -9.2%  -> C (5.5)   band: >= -20.0%,low,tier3,3.3,33.0
LUNR,45,C: High Growth,Market Sentiment,C581,2,D581,Short interest % of float                           27.1%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,3.3,33.0
LUNR,45,C: High Growth,EPS/Revison Trends,C582,5,D582,"FY2 consensus EPS change vs 3mo ago                  0.0%  -> C (5.5)   band: >= -2.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2",low,auto,3.3,33.0
LUNR,45,C: High Growth,Industry/Sector Tailwinds,C583,8,D583,Peer-median fwd revenue growth                       6.7%  -> B (7.5)   band: >= 5.0%,low,auto,3.3,33.0
MBAI,46,E: Early Biotech,Valuation,C587,2,D587,FCF yield                                           -0.4%  -> F (1.5)   band: < 1.0%,low,auto,3.89,38.9
MBAI,46,E: Early Biotech,Growth,C588,,D588,,none,auto,3.89,38.9
MBAI,46,E: Early Biotech,Profitability,C589,3,D589,ROIC 3-yr average                                    2.8%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                33.3%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                   416.7%  -> A (9.5)   band: >= 20.0%,high,auto,3.89,38.9
MBAI,46,E: Early Biotech,Financials,C590,2,D590,Cash runway (yrs) -- dominant when FCF-negative          0.04y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                  -0.01x  -> A (9.5)   band: <= 0.50x | Diluted share count 3-yr CAGR                        3.2%  -> D (3.5)   band: <= 6.0%,high,auto,3.89,38.9
MBAI,46,E: Early Biotech,Business Quality,C591,4,D591,ROIC persistence (share of yrs >12%)                33.3%  -> D (3.5)   band: >= 20.0%,low,tier3,3.89,38.9
MBAI,46,E: Early Biotech,Management,C592,2,D592,"EPS beats, last 8Q                                      1  -> F (1.5)   band: < 2",low,auto,3.89,38.9
MBAI,46,E: Early Biotech,Income,C593,,D593,,none,tier3,3.89,38.9
MBAI,46,E: Early Biotech,Market Sentiment,C594,8,D594,Short interest % of float                            1.7%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50,medium,auto,3.89,38.9
MBAI,46,E: Early Biotech,EPS/Revison Trends,C595,2,D595,"EPS beats, last 8Q                                      1  -> F (1.5)   band: < 2",low,auto,3.89,38.9
MBAI,46,E: Early Biotech,Industry/Sector Tailwinds,C596,10,D596,Peer-median fwd revenue growth                      10.2%  -> A (9.5)   band: >= 10.0%,low,auto,3.89,38.9
META,47,B: Durable Compounder,Valuation,C600,8,D600,FCF yield                                            2.8%  -> C (5.5)   band: >= 2.5% | Fwd P/E vs own 5-yr median                          47.2%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                      -14.7%  -> D (3.5)   band: >= -30.0% | PEG                                                  0.88  -> A (9.5)   band: <= 1.00,high,auto,8.5,85.0
META,47,B: Durable Compounder,Growth,C601,10,D601,Fwd revenue growth                                  20.1%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                       6.6%  -> C (5.5)   band: >= 5.0% | 3-yr gross margin trend (bps)                     +365bps  -> A (9.5)   band: >= +100bps,high,auto,8.5,85.0
META,47,B: Durable Compounder,Profitability,C602,10,D602,ROIC 3-yr average                                   27.7%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                           100.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                    29.8%  -> A (9.5)   band: >= 20.0%,high,auto,8.5,85.0
META,47,B: Durable Compounder,Financials,C603,10,D603,Net debt / EBITDA                                   0.44x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            44.14x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                             89.1%  -> B (7.5)   band: >= 85.0% | Diluted share count 3-yr CAGR                       -1.6%  -> A (9.5)   band: <= 0.0%,high,auto,8.5,85.0
META,47,B: Durable Compounder,Business Quality,C604,9,D604,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                +365bps  -> B (7.5)   band: <= +400bps",medium,tier3,8.5,85.0
META,47,B: Durable Compounder,Management,C605,4,D605,"SBC as % of revenue                                 11.0%  -> C (5.5)   band: <= 12.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,8.5,85.0
META,47,B: Durable Compounder,Income,C606,10,D606,Revenue change in weakest year shown                15.7%  -> A (9.5)   band: >= 0.0%,low,tier3,8.5,85.0
META,47,B: Durable Compounder,Market Sentiment,C607,6,D607,Short interest % of float                            1.4%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,8.5,85.0
META,47,B: Durable Compounder,EPS/Revison Trends,C608,4,D608,"FY2 consensus EPS change vs 3mo ago                 -2.3%  -> D (3.5)   band: >= -5.0% | Revision breadth (share up)                         17.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2",medium,auto,8.5,85.0
META,47,B: Durable Compounder,Industry/Sector Tailwinds,C609,10,D609,Peer-median fwd revenue growth                      20.1%  -> A (9.5)   band: >= 10.0%,low,auto,8.5,85.0
MP,48,D: Cyclical / Commodity,Valuation,C613,2,D613,FCF yield                                           -4.8%  -> F (1.5)   band: < 1.0%,low,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,Growth,C614,6,D614,Fwd revenue growth                                  78.6%  -> A (9.5)   band: >= 15.0% | 3-yr gross margin trend (bps)                   -10471bps  -> F (1.5)   band: < -200bps,medium,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,Profitability,C615,2,D615,ROIC 3-yr average                                   -1.6%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                    -3.6%  -> F (1.5)   band: < 5.0%,high,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,Financials,C616,6,D616,Net debt / EBITDA                                  -3.91x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            -1.39x  -> F (1.5)   band: < 2.00x | Diluted share count 3-yr CAGR                       -4.2%  -> A (9.5)   band: <= 0.0%,high,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,Business Quality,C617,3,D617,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)              +11180bps  -> F (1.5)   band: > +1500bps",medium,tier3,4.25,42.5
MP,48,D: Cyclical / Commodity,Management,C618,4,D618,"SBC as % of revenue                                 13.6%  -> D (3.5)   band: <= 15.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,Income,C619,2,D619,Revenue change in weakest year shown               -52.0%  -> F (1.5)   band: < -35.0%,low,tier3,4.25,42.5
MP,48,D: Cyclical / Commodity,Market Sentiment,C620,4,D620,Short interest % of float                           17.3%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50,medium,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,EPS/Revison Trends,C621,2,D621,"FY2 consensus EPS change vs 3mo ago                -28.6%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                         16.7%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,4.25,42.5
MP,48,D: Cyclical / Commodity,Industry/Sector Tailwinds,C622,8,D622,Peer-median fwd revenue growth                       7.0%  -> B (7.5)   band: >= 5.0%,low,auto,4.25,42.5
MSFT,49,B: Durable Compounder,Valuation,C626,8,D626,FCF yield                                            1.9%  -> D (3.5)   band: >= 1.0% | Fwd P/E vs own 5-yr median                          73.1%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                       56.4%  -> A (9.5)   band: >= 25.0% | PEG                                                  1.61  -> C (5.5)   band: <= 1.80,high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,Growth,C627,8,D627,Fwd revenue growth                                  19.7%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      19.6%  -> B (7.5)   band: >= 10.0% | 3-yr gross margin trend (bps)                      -98bps  -> D (3.5)   band: >= -200bps,high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,Profitability,C628,10,D628,ROIC 3-yr average                                   28.3%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                            14.3%  -> F (1.5)   band: < 25.0% | Return on equity                                    34.0%  -> A (9.5)   band: >= 20.0%,high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,Financials,C629,6,D629,Net debt / EBITDA                                   0.18x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            55.39x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                             65.7%  -> D (3.5)   band: >= 50.0% | Diluted share count 3-yr CAGR                       -0.1%  -> A (9.5)   band: <= 0.0%,high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,Business Quality,C630,10,D630,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                +182bps  -> A (9.5)   band: <= +200bps",medium,tier3,8.4,84.0
MSFT,49,B: Durable Compounder,Management,C631,6,D631,"SBC as % of revenue                                  3.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                    -1.68  -> F (1.5)   band: < -1.50",high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,Income,C632,10,D632,Revenue change in weakest year shown                14.9%  -> A (9.5)   band: >= 0.0%,low,tier3,8.4,84.0
MSFT,49,B: Durable Compounder,Market Sentiment,C633,6,D633,Short interest % of float                            1.1%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)              -1.68  -> F (1.5)   band: < -1.50,high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,EPS/Revison Trends,C634,8,D634,"FY2 consensus EPS change vs 3mo ago                  4.2%  -> B (7.5)   band: >= 2.0% | Revision breadth (share up)                         82.6%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,8.4,84.0
MSFT,49,B: Durable Compounder,Industry/Sector Tailwinds,C635,10,D635,Peer-median fwd revenue growth                      21.7%  -> A (9.5)   band: >= 10.0%,low,auto,8.4,84.0
MU,50,D: Cyclical / Commodity,Valuation,C639,10,D639,FCF yield                                            2.3%  -> D (3.5)   band: >= 1.0% | Fwd P/E vs own 5-yr median                         139.7%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                       49.6%  -> A (9.5)   band: >= 25.0% | PEG                                                  0.14  -> A (9.5)   band: <= 1.00,high,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,Growth,C640,10,D640,Fwd revenue growth                                  84.9%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                     111.1%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     -539bps  -> F (1.5)   band: < -200bps,high,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,Profitability,C641,4,D641,ROIC 3-yr average                                    2.2%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin vs peer set                            12.5%  -> F (1.5)   band: < 25.0% | Return on equity                                    66.6%  -> A (9.5)   band: >= 20.0%,high,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,Financials,C642,9,D642,Net debt / EBITDA                                   0.08x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                           257.80x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                           -124.2%  -> F (1.5)   band: < 50.0% | Diluted share count 3-yr CAGR                        0.1%  -> B (7.5)   band: <= 1.0%,high,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,Business Quality,C643,4,D643,"ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin stability (band, bps)               +5430bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.9,79.0
MU,50,D: Cyclical / Commodity,Management,C644,6,D644,"SBC as % of revenue                                  1.3%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,Income,C645,2,D645,Revenue change in weakest year shown               -49.5%  -> F (1.5)   band: < -35.0%,low,tier3,7.9,79.0
MU,50,D: Cyclical / Commodity,Market Sentiment,C646,6,D646,Short interest % of float                            2.7%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,EPS/Revison Trends,C647,10,D647,"FY2 consensus EPS change vs 3mo ago                 52.1%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                         83.3%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.9,79.0
MU,50,D: Cyclical / Commodity,Industry/Sector Tailwinds,C648,10,D648,Peer-median fwd revenue growth                      46.9%  -> A (9.5)   band: >= 10.0%,low,auto,7.9,79.0
MXL,51,C: High Growth,Valuation,C652,6,D652,FCF yield                                            0.0%  -> F (1.5)   band: < 1.0% | PEG                                                  0.39  -> A (9.5)   band: <= 1.00,medium,auto,6.15,61.5
MXL,51,C: High Growth,Growth,C653,6,D653,Fwd revenue growth (high-growth bands)              29.2%  -> B (7.5)   band: >= 25.0% | Rule of 40 (growth% + FCF margin%)                  29.33  -> C (5.5)   band: >= 25 | Gross margin                                        56.8%  -> C (5.5)   band: >= 50.0%,high,auto,6.15,61.5
MXL,51,C: High Growth,Profitability,C654,3,D654,ROIC 3-yr average                                  -24.7%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                            75.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                   -21.3%  -> F (1.5)   band: < 5.0%,high,auto,6.15,61.5
MXL,51,C: High Growth,Financials,C655,10,D655,Cash runway (yrs) -- dominant when FCF-negative   FCF-positive  -> A (9.5)   band: >= FCF-positive | Net debt / EBITDA                                  -3.22x  -> A (9.5)   band: <= 0.50x | Diluted share count 3-yr CAGR                        2.3%  -> C (5.5)   band: <= 3.0%,high,auto,6.15,61.5
MXL,51,C: High Growth,Business Quality,C656,6,D656,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)                +398bps  -> B (7.5)   band: <= +400bps",medium,tier3,6.15,61.5
MXL,51,C: High Growth,Management,C657,2,D657,"SBC as % of revenue                                 15.6%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,6.15,61.5
MXL,51,C: High Growth,Income,C658,2,D658,Revenue change in weakest year shown               -48.0%  -> F (1.5)   band: < -35.0%,low,tier3,6.15,61.5
MXL,51,C: High Growth,Market Sentiment,C659,6,D659,Short interest % of float                            6.4%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,6.15,61.5
MXL,51,C: High Growth,EPS/Revison Trends,C660,10,D660,"FY2 consensus EPS change vs 3mo ago                 38.3%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,6.15,61.5
MXL,51,C: High Growth,Industry/Sector Tailwinds,C661,10,D661,Peer-median fwd revenue growth                      27.6%  -> A (9.5)   band: >= 10.0%,low,auto,6.15,61.5
NBIS,52,C: High Growth,Valuation,C665,2,D665,FCF yield                                           -8.1%  -> F (1.5)   band: < 1.0%,low,auto,3.95,39.5
NBIS,52,C: High Growth,Growth,C666,8,D666,Fwd revenue growth (high-growth bands)             250.5%  -> A (9.5)   band: >= 40.0% | Rule of 40 (growth% + FCF margin%)                -183.67  -> F (1.5)   band: < 10 | Gross margin                                        68.6%  -> B (7.5)   band: >= 65.0%,high,auto,3.95,39.5
NBIS,52,C: High Growth,Profitability,C667,2,D667,ROIC 3-yr average                                  -16.3%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            87.5%  -> A (9.5)   band: >= 75.0% | Return on equity                                     0.6%  -> F (1.5)   band: < 5.0%,high,auto,3.95,39.5
NBIS,52,C: High Growth,Financials,C668,2,D668,Cash runway (yrs) -- dominant when FCF-negative          0.63y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                   5.02x  -> F (1.5)   band: > 4.00x | Diluted share count 3-yr CAGR                      -13.1%  -> A (9.5)   band: <= 0.0%,high,auto,3.95,39.5
NBIS,52,C: High Growth,Business Quality,C669,2,D669,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)              +17900bps  -> F (1.5)   band: > +1500bps",medium,tier3,3.95,39.5
NBIS,52,C: High Growth,Management,C670,4,D670,"SBC as % of revenue                                 13.9%  -> D (3.5)   band: <= 15.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,3.95,39.5
NBIS,52,C: High Growth,Income,C671,4,D671,Revenue change in weakest year shown               -27.4%  -> D (3.5)   band: >= -35.0%,low,tier3,3.95,39.5
NBIS,52,C: High Growth,Market Sentiment,C672,2,D672,Short interest % of float                           27.6%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,3.95,39.5
NBIS,52,C: High Growth,EPS/Revison Trends,C673,2,D673,"FY2 consensus EPS change vs 3mo ago                -32.9%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2",medium,auto,3.95,39.5
NBIS,52,C: High Growth,Industry/Sector Tailwinds,C674,8,D674,Peer-median fwd revenue growth                       8.5%  -> B (7.5)   band: >= 5.0%,low,auto,3.95,39.5
NEM,53,D: Cyclical / Commodity,Valuation,C678,8,D678,FCF yield                                            7.7%  -> A (9.5)   band: >= 6.0% | Fwd TEV/EBITDA vs peer median                       11.2%  -> B (7.5)   band: >= 10.0% | PEG                                                  2.78  -> F (1.5)   band: > 2.50,high,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,Growth,C679,8,D679,Fwd revenue growth                                   8.6%  -> B (7.5)   band: >= 8.0% | Fwd EPS growth                                      12.3%  -> B (7.5)   band: >= 10.0% | 3-yr gross margin trend (bps)                    +2584bps  -> A (9.5)   band: >= +100bps,high,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,Profitability,C680,7,D680,ROIC 3-yr average                                    8.8%  -> D (3.5)   band: >= 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                            75.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                    25.9%  -> A (9.5)   band: >= 20.0%,high,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,Financials,C681,10,D681,Net debt / EBITDA                                  -0.12x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            84.87x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            130.5%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                       11.7%  -> F (1.5)   band: > 6.0%,high,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,Business Quality,C682,3,D682,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)               +2777bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.15,71.5
NEM,53,D: Cyclical / Commodity,Management,C683,6,D683,"SBC as % of revenue                                  0.4%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,Income,C684,8,D684,Revenue change in weakest year shown                -0.9%  -> B (7.5)   band: >= -5.0%,low,tier3,7.15,71.5
NEM,53,D: Cyclical / Commodity,Market Sentiment,C685,6,D685,Short interest % of float                            2.0%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,EPS/Revison Trends,C686,2,D686,"FY2 consensus EPS change vs 3mo ago                 -7.1%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                         26.7%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.15,71.5
NEM,53,D: Cyclical / Commodity,Industry/Sector Tailwinds,C687,8,D687,Peer-median fwd revenue growth                       8.6%  -> B (7.5)   band: >= 5.0%,low,auto,7.15,71.5
